id_result,match_date,stage,id_sport,id_subdiscipline,id_athlete,id_team,id_country,id_venue,participant_type,result,result_type,result_WLT,start_order,result_IRM,bib,ranking,qualification_mark,result_diff
BKBWTEAM5GPA000100_Spain,2024-07-28,Group Phase - Group A,BKB,62,No aplica,BKBWTEAM5ESP01,ESP,LIL,Team,90,POINTS,W,1,,,,,
BKBWTEAM5GPA000100_People's Republic of China,2024-07-28,Group Phase - Group A,BKB,62,No aplica,BKBWTEAM5CHN01,CHN,LIL,Team,89,POINTS,L,2,,,,,
BKBWTEAM5GPA000200_Serbia,2024-07-28,Group Phase - Group A,BKB,62,No aplica,BKBWTEAM5SRB01,SRB,LIL,Team,58,POINTS,W,1,,,,,
BKBWTEAM5GPA000200_Puerto Rico,2024-07-28,Group Phase - Group A,BKB,62,No aplica,BKBWTEAM5PUR01,PUR,LIL,Team,55,POINTS,L,2,,,,,
BKBWTEAM5GPB000100_Nigeria,2024-07-29,Group Phase - Group B,BKB,62,No aplica,BKBWTEAM5NGR01,NGR,LIL,Team,75,POINTS,W,1,,,,,
BKBWTEAM5GPB000100_Australia,2024-07-29,Group Phase - Group B,BKB,62,No aplica,BKBWTEAM5AUS01,AUS,LIL,Team,62,POINTS,L,2,,,,,
BKBWTEAM5GPC000100_Germany,2024-07-29,Group Phase - Group C,BKB,62,No aplica,BKBWTEAM5GER01,GER,LIL,Team,83,POINTS,W,1,,,,,
BKBWTEAM5GPC000100_Belgium,2024-07-29,Group Phase - Group C,BKB,62,No aplica,BKBWTEAM5BEL01,BEL,LIL,Team,69,POINTS,L,2,,,,,
BKBWTEAM5GPB000200_Canada,2024-07-29,Group Phase - Group B,BKB,62,No aplica,BKBWTEAM5CAN01,CAN,LIL,Team,54,POINTS,L,1,,,,,
BKBWTEAM5GPB000200_France,2024-07-29,Group Phase - Group B,BKB,62,No aplica,BKBWTEAM5FRA01,FRA,LIL,Team,75,POINTS,W,2,,,,,
BKBWTEAM5GPC000200_United States of America,2024-07-29,Group Phase - Group C,BKB,62,No aplica,BKBWTEAM5USA01,USA,LIL,Team,102,POINTS,W,1,,,,,
BKBWTEAM5GPC000200_Japan,2024-07-29,Group Phase - Group C,BKB,62,No aplica,BKBWTEAM5JPN01,JPN,LIL,Team,76,POINTS,L,2,,,,,
BKBWTEAM5GPA000300_Puerto Rico,2024-07-31,Group Phase - Group A,BKB,62,No aplica,BKBWTEAM5PUR01,PUR,LIL,Team,62,POINTS,L,1,,,,,
BKBWTEAM5GPA000300_Spain,2024-07-31,Group Phase - Group A,BKB,62,No aplica,BKBWTEAM5ESP01,ESP,LIL,Team,63,POINTS,W,2,,,,,
BKBWTEAM5GPA000400_People's Republic of China,2024-07-31,Group Phase - Group A,BKB,62,No aplica,BKBWTEAM5CHN01,CHN,LIL,Team,59,POINTS,L,1,,,,,
BKBWTEAM5GPA000400_Serbia,2024-07-31,Group Phase - Group A,BKB,62,No aplica,BKBWTEAM5SRB01,SRB,LIL,Team,81,POINTS,W,2,,,,,
BKBWTEAM5GPC000300_Japan,2024-08-01,Group Phase - Group C,BKB,62,No aplica,BKBWTEAM5JPN01,JPN,LIL,Team,64,POINTS,L,1,,,,,
BKBWTEAM5GPC000300_Germany,2024-08-01,Group Phase - Group C,BKB,62,No aplica,BKBWTEAM5GER01,GER,LIL,Team,75,POINTS,W,2,,,,,
BKBWTEAM5GPB000300_Australia,2024-08-01,Group Phase - Group B,BKB,62,No aplica,BKBWTEAM5AUS01,AUS,LIL,Team,70,POINTS,W,1,,,,,
BKBWTEAM5GPB000300_Canada,2024-08-01,Group Phase - Group B,BKB,62,No aplica,BKBWTEAM5CAN01,CAN,LIL,Team,65,POINTS,L,2,,,,,
BKBWTEAM5GPB000400_France,2024-08-01,Group Phase - Group B,BKB,62,No aplica,BKBWTEAM5FRA01,FRA,LIL,Team,75,POINTS,W,1,,,,,
BKBWTEAM5GPB000400_Nigeria,2024-08-01,Group Phase - Group B,BKB,62,No aplica,BKBWTEAM5NGR01,NGR,LIL,Team,54,POINTS,L,2,,,,,
BKBWTEAM5GPC000400_Belgium,2024-08-01,Group Phase - Group C,BKB,62,No aplica,BKBWTEAM5BEL01,BEL,LIL,Team,74,POINTS,L,1,,,,,
BKBWTEAM5GPC000400_United States of America,2024-08-01,Group Phase - Group C,BKB,62,No aplica,BKBWTEAM5USA01,USA,LIL,Team,87,POINTS,W,2,,,,,
BKBWTEAM5GPA000500_People's Republic of China,2024-08-03,Group Phase - Group A,BKB,62,No aplica,BKBWTEAM5CHN01,CHN,LIL,Team,80,POINTS,W,1,,,,,
BKBWTEAM5GPA000500_Puerto Rico,2024-08-03,Group Phase - Group A,BKB,62,No aplica,BKBWTEAM5PUR01,PUR,LIL,Team,58,POINTS,L,2,,,,,
BKBWTEAM5GPA000600_Serbia,2024-08-03,Group Phase - Group A,BKB,62,No aplica,BKBWTEAM5SRB01,SRB,LIL,Team,62,POINTS,L,1,,,,,
BKBWTEAM5GPA000600_Spain,2024-08-03,Group Phase - Group A,BKB,62,No aplica,BKBWTEAM5ESP01,ESP,LIL,Team,70,POINTS,W,2,,,,,
BKBWTEAM5GPC000500_Japan,2024-08-04,Group Phase - Group C,BKB,62,No aplica,BKBWTEAM5JPN01,JPN,LIL,Team,58,POINTS,L,1,,,,,
BKBWTEAM5GPC000500_Belgium,2024-08-04,Group Phase - Group C,BKB,62,No aplica,BKBWTEAM5BEL01,BEL,LIL,Team,85,POINTS,W,2,,,,,
BKBWTEAM5GPB000500_Canada,2024-08-04,Group Phase - Group B,BKB,62,No aplica,BKBWTEAM5CAN01,CAN,LIL,Team,70,POINTS,L,1,,,,,
BKBWTEAM5GPB000500_Nigeria,2024-08-04,Group Phase - Group B,BKB,62,No aplica,BKBWTEAM5NGR01,NGR,LIL,Team,79,POINTS,W,2,,,,,
BKBWTEAM5GPC000600_Germany,2024-08-04,Group Phase - Group C,BKB,62,No aplica,BKBWTEAM5GER01,GER,LIL,Team,68,POINTS,L,1,,,,,
BKBWTEAM5GPC000600_United States of America,2024-08-04,Group Phase - Group C,BKB,62,No aplica,BKBWTEAM5USA01,USA,LIL,Team,87,POINTS,W,2,,,,,
BKBWTEAM5GPB000600_Australia,2024-08-04,Group Phase - Group B,BKB,62,No aplica,BKBWTEAM5AUS01,AUS,LIL,Team,79,POINTS,W,1,,,,,
BKBWTEAM5GPB000600_France,2024-08-04,Group Phase - Group B,BKB,62,No aplica,BKBWTEAM5FRA01,FRA,LIL,Team,72,POINTS,L,2,,,,,
BKBWTEAM5QFNL000400_Serbia,2024-08-07,Quarterfinal,BKB,62,No aplica,BKBWTEAM5SRB01,SRB,BCY,Team,67,POINTS,L,1,,,,,
BKBWTEAM5QFNL000400_Australia,2024-08-07,Quarterfinal,BKB,62,No aplica,BKBWTEAM5AUS01,AUS,BCY,Team,85,POINTS,W,2,,,,,
BKBWTEAM5QFNL000200_Spain,2024-08-07,Quarterfinal,BKB,62,No aplica,BKBWTEAM5ESP01,ESP,BCY,Team,66,POINTS,L,1,,,,,
BKBWTEAM5QFNL000200_Belgium,2024-08-07,Quarterfinal,BKB,62,No aplica,BKBWTEAM5BEL01,BEL,BCY,Team,79,POINTS,W,2,,,,,
BKBWTEAM5QFNL000100_Germany,2024-08-07,Quarterfinal,BKB,62,No aplica,BKBWTEAM5GER01,GER,BCY,Team,71,POINTS,L,1,,,,,
BKBWTEAM5QFNL000100_France,2024-08-07,Quarterfinal,BKB,62,No aplica,BKBWTEAM5FRA01,FRA,BCY,Team,84,POINTS,W,2,,,,,
BKBWTEAM5QFNL000300_Nigeria,2024-08-07,Quarterfinal,BKB,62,No aplica,BKBWTEAM5NGR01,NGR,BCY,Team,74,POINTS,L,1,,,,,
BKBWTEAM5QFNL000300_United States of America,2024-08-07,Quarterfinal,BKB,62,No aplica,BKBWTEAM5USA01,USA,BCY,Team,88,POINTS,W,2,,,,,
BKBWTEAM5SFNL000200_United States of America,2024-08-09,Semifinal,BKB,62,No aplica,BKBWTEAM5USA01,USA,BCY,Team,85,POINTS,W,1,,,,,
BKBWTEAM5SFNL000200_Australia,2024-08-09,Semifinal,BKB,62,No aplica,BKBWTEAM5AUS01,AUS,BCY,Team,64,POINTS,L,2,,,,,
BKBWTEAM5SFNL000100_France,2024-08-09,Semifinal,BKB,62,No aplica,BKBWTEAM5FRA01,FRA,BCY,Team,81,POINTS,W,1,,,,,
BKBWTEAM5SFNL000100_Belgium,2024-08-09,Semifinal,BKB,62,No aplica,BKBWTEAM5BEL01,BEL,BCY,Team,75,POINTS,L,2,,,,,
BKBWTEAM5FNL000200_Belgium,2024-08-11,Bronze Medal Game,BKB,62,No aplica,BKBWTEAM5BEL01,BEL,BCY,Team,81,POINTS,L,1,,,,,
BKBWTEAM5FNL000200_Australia,2024-08-11,Bronze Medal Game,BKB,62,No aplica,BKBWTEAM5AUS01,AUS,BCY,Team,85,POINTS,W,2,,,,,
BKBWTEAM5FNL000100_France,2024-08-11,Gold Medal Game,BKB,62,No aplica,BKBWTEAM5FRA01,FRA,BCY,Team,66,POINTS,L,1,,,,,
BKBWTEAM5FNL000100_United States of America,2024-08-11,Gold Medal Game,BKB,62,No aplica,BKBWTEAM5USA01,USA,BCY,Team,67,POINTS,W,2,,,,,
VBVMTEAM2GPD000100_Partain/Benesh,2024-07-27,Preliminary Phase - Pool D,VBV,296,No aplica,VBVMTEAM2USA01,USA,EIF,Team,0,POINTS,L,1,,,,,
VBVMTEAM2GPD000100_Diaz/Alayo,2024-07-27,Preliminary Phase - Pool D,VBV,296,No aplica,VBVMTEAM2CUB01,CUB,EIF,Team,2,POINTS,W,2,,,,,
VBVMTEAM2GPA000100_Ahman/Hellvig,2024-07-27,Preliminary Phase - Pool A,VBV,296,No aplica,VBVMTEAM2SWE01,SWE,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPA000100_Nicolaidis/Carracher,2024-07-27,Preliminary Phase - Pool A,VBV,296,No aplica,VBVMTEAM2AUS02,AUS,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPD000200_George/Andre,2024-07-27,Preliminary Phase - Pool D,VBV,296,No aplica,VBVMTEAM2BRA01,BRA,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPD000200_Abicha/Elgraoui,2024-07-27,Preliminary Phase - Pool D,VBV,296,No aplica,VBVMTEAM245352,MAR,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPA000200_Cottafava/Nicolai,2024-07-27,Preliminary Phase - Pool A,VBV,296,No aplica,VBVMTEAM2ITA01,ITA,EIF,Team,0,POINTS,L,1,,,,,
VBVMTEAM2GPA000200_Cherif/Ahmed,2024-07-27,Preliminary Phase - Pool A,VBV,296,No aplica,VBVMTEAM2QAT01,QAT,EIF,Team,2,POINTS,W,2,,,,,
VBVMTEAM2GPB000100_van de Velde/Immers,2024-07-28,Preliminary Phase - Pool B,VBV,296,No aplica,VBVMTEAM2NED02,NED,EIF,Team,1,POINTS,L,1,,,,,
VBVMTEAM2GPB000100_Ranghieri/Carambula,2024-07-28,Preliminary Phase - Pool B,VBV,296,No aplica,VBVMTEAM2ITA02,ITA,EIF,Team,2,POINTS,W,2,,,,,
VBVMTEAM2GPE000100_Perusic/Schweiner,2024-07-28,Preliminary Phase - Pool E,VBV,296,No aplica,VBVMTEAM2CZE01,CZE,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPE000100_Schachter/Dearing,2024-07-28,Preliminary Phase - Pool E,VBV,296,No aplica,VBVMTEAM2CAN01,CAN,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPE000200_Evandro/Arthur,2024-07-28,Preliminary Phase - Pool E,VBV,296,No aplica,VBVMTEAM2BRA02,BRA,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPE000200_Horl/Horst,2024-07-28,Preliminary Phase - Pool E,VBV,296,No aplica,VBVMTEAM2AUT01,AUT,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPB000200_Mol/Sorum,2024-07-28,Preliminary Phase - Pool B,VBV,296,No aplica,VBVMTEAM2NOR01,NOR,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPB000200_M.Grimalt/E.Grimalt,2024-07-28,Preliminary Phase - Pool B,VBV,296,No aplica,VBVMTEAM2CHI01,CHI,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPA000300_Cottafava/Nicolai,2024-07-29,Preliminary Phase - Pool A,VBV,296,No aplica,VBVMTEAM2ITA01,ITA,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPA000300_Nicolaidis/Carracher,2024-07-29,Preliminary Phase - Pool A,VBV,296,No aplica,VBVMTEAM2AUS02,AUS,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPF000100_Boermans/de Groot,2024-07-29,Preliminary Phase - Pool F,VBV,296,No aplica,VBVMTEAM2NED01,NED,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPF000100_Herrera/Gavira,2024-07-29,Preliminary Phase - Pool F,VBV,296,No aplica,VBVMTEAM2ESP01,ESP,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPF000200_Krou/GauthierRat,2024-07-29,Preliminary Phase - Pool F,VBV,296,No aplica,VBVMTEAM2FRA01,FRA,EIF,Team,0,POINTS,L,1,,,,,
VBVMTEAM2GPF000200_Evans/Budinger,2024-07-29,Preliminary Phase - Pool F,VBV,296,No aplica,VBVMTEAM2USA02,USA,EIF,Team,2,POINTS,W,2,,,,,
VBVMTEAM2GPA000400_Ahman/Hellvig,2024-07-29,Preliminary Phase - Pool A,VBV,296,No aplica,VBVMTEAM2SWE01,SWE,EIF,Team,1,POINTS,L,1,,,,,
VBVMTEAM2GPA000400_Cherif/Ahmed,2024-07-29,Preliminary Phase - Pool A,VBV,296,No aplica,VBVMTEAM2QAT01,QAT,EIF,Team,2,POINTS,W,2,,,,,
VBVMTEAM2GPC000100_Bryl/Losiak,2024-07-30,Preliminary Phase - Pool C,VBV,296,No aplica,VBVMTEAM2POL01,POL,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPC000100_Hodges/Schubert,2024-07-30,Preliminary Phase - Pool C,VBV,296,No aplica,VBVMTEAM2AUS01,AUS,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPC000200_Ehlers/Wickler,2024-07-30,Preliminary Phase - Pool C,VBV,296,No aplica,VBVMTEAM2GER01,GER,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPC000200_Bassereau/Lyneel,2024-07-30,Preliminary Phase - Pool C,VBV,296,No aplica,VBVMTEAM2FRA02,FRA,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPD000300_George/Andre,2024-07-30,Preliminary Phase - Pool D,VBV,296,No aplica,VBVMTEAM2BRA01,BRA,EIF,Team,0,POINTS,L,1,,,,,
VBVMTEAM2GPD000300_Diaz/Alayo,2024-07-30,Preliminary Phase - Pool D,VBV,296,No aplica,VBVMTEAM2CUB01,CUB,EIF,Team,2,POINTS,W,2,,,,,
VBVMTEAM2GPD000400_Partain/Benesh,2024-07-30,Preliminary Phase - Pool D,VBV,296,No aplica,VBVMTEAM2USA01,USA,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPD000400_Abicha/Elgraoui,2024-07-30,Preliminary Phase - Pool D,VBV,296,No aplica,VBVMTEAM245352,MAR,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPF000300_Krou/GauthierRat,2024-07-30,Preliminary Phase - Pool F,VBV,296,No aplica,VBVMTEAM2FRA01,FRA,EIF,Team,1,POINTS,L,1,,,,,
VBVMTEAM2GPF000300_Herrera/Gavira,2024-07-30,Preliminary Phase - Pool F,VBV,296,No aplica,VBVMTEAM2ESP01,ESP,EIF,Team,2,POINTS,W,2,,,,,
VBVMTEAM2GPF000400_Boermans/de Groot,2024-07-30,Preliminary Phase - Pool F,VBV,296,No aplica,VBVMTEAM2NED01,NED,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPF000400_Evans/Budinger,2024-07-30,Preliminary Phase - Pool F,VBV,296,No aplica,VBVMTEAM2USA02,USA,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPE000300_Perusic/Schweiner,2024-07-31,Preliminary Phase - Pool E,VBV,296,No aplica,VBVMTEAM2CZE01,CZE,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPE000300_Horl/Horst,2024-07-31,Preliminary Phase - Pool E,VBV,296,No aplica,VBVMTEAM2AUT01,AUT,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPB000300_van de Velde/Immers,2024-07-31,Preliminary Phase - Pool B,VBV,296,No aplica,VBVMTEAM2NED02,NED,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPB000300_M.Grimalt/E.Grimalt,2024-07-31,Preliminary Phase - Pool B,VBV,296,No aplica,VBVMTEAM2CHI01,CHI,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPE000400_Evandro/Arthur,2024-07-31,Preliminary Phase - Pool E,VBV,296,No aplica,VBVMTEAM2BRA02,BRA,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPE000400_Schachter/Dearing,2024-07-31,Preliminary Phase - Pool E,VBV,296,No aplica,VBVMTEAM2CAN01,CAN,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPB000400_Mol/Sorum,2024-07-31,Preliminary Phase - Pool B,VBV,296,No aplica,VBVMTEAM2NOR01,NOR,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPB000400_Ranghieri/Carambula,2024-07-31,Preliminary Phase - Pool B,VBV,296,No aplica,VBVMTEAM2ITA02,ITA,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPC000300_Ehlers/Wickler,2024-08-01,Preliminary Phase - Pool C,VBV,296,No aplica,VBVMTEAM2GER01,GER,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPC000300_Hodges/Schubert,2024-08-01,Preliminary Phase - Pool C,VBV,296,No aplica,VBVMTEAM2AUS01,AUS,EIF,Team,1,POINTS,L,2,,,,,
VBVMTEAM2GPA000500_Cherif/Ahmed,2024-08-01,Preliminary Phase - Pool A,VBV,296,No aplica,VBVMTEAM2QAT01,QAT,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPA000500_Nicolaidis/Carracher,2024-08-01,Preliminary Phase - Pool A,VBV,296,No aplica,VBVMTEAM2AUS02,AUS,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPD000500_Diaz/Alayo,2024-08-01,Preliminary Phase - Pool D,VBV,296,No aplica,VBVMTEAM2CUB01,CUB,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPD000500_Abicha/Elgraoui,2024-08-01,Preliminary Phase - Pool D,VBV,296,No aplica,VBVMTEAM245352,MAR,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPD000600_George/Andre,2024-08-01,Preliminary Phase - Pool D,VBV,296,No aplica,VBVMTEAM2BRA01,BRA,EIF,Team,1,POINTS,L,1,,,,,
VBVMTEAM2GPD000600_Partain/Benesh,2024-08-01,Preliminary Phase - Pool D,VBV,296,No aplica,VBVMTEAM2USA01,USA,EIF,Team,2,POINTS,W,2,,,,,
VBVMTEAM2GPA000600_Ahman/Hellvig,2024-08-01,Preliminary Phase - Pool A,VBV,296,No aplica,VBVMTEAM2SWE01,SWE,EIF,Team,0,POINTS,L,1,,,,,
VBVMTEAM2GPA000600_Cottafava/Nicolai,2024-08-01,Preliminary Phase - Pool A,VBV,296,No aplica,VBVMTEAM2ITA01,ITA,EIF,Team,2,POINTS,W,2,,,,,
VBVMTEAM2GPC000400_Bryl/Losiak,2024-08-01,Preliminary Phase - Pool C,VBV,296,No aplica,VBVMTEAM2POL01,POL,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPC000400_Bassereau/Lyneel,2024-08-01,Preliminary Phase - Pool C,VBV,296,No aplica,VBVMTEAM2FRA02,FRA,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPB000500_Ranghieri/Carambula,2024-08-02,Preliminary Phase - Pool B,VBV,296,No aplica,VBVMTEAM2ITA02,ITA,EIF,Team,0,POINTS,L,1,,,,,
VBVMTEAM2GPB000500_M.Grimalt/E.Grimalt,2024-08-02,Preliminary Phase - Pool B,VBV,296,No aplica,VBVMTEAM2CHI01,CHI,EIF,Team,2,POINTS,W,2,,,,,
VBVMTEAM2GPE000500_Horl/Horst,2024-08-02,Preliminary Phase - Pool E,VBV,296,No aplica,VBVMTEAM2AUT01,AUT,EIF,Team,0,POINTS,L,1,,,,,
VBVMTEAM2GPE000500_Schachter/Dearing,2024-08-02,Preliminary Phase - Pool E,VBV,296,No aplica,VBVMTEAM2CAN01,CAN,EIF,Team,2,POINTS,W,2,,,,,
VBVMTEAM2GPF000500_Herrera/Gavira,2024-08-02,Preliminary Phase - Pool F,VBV,296,No aplica,VBVMTEAM2ESP01,ESP,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPF000500_Evans/Budinger,2024-08-02,Preliminary Phase - Pool F,VBV,296,No aplica,VBVMTEAM2USA02,USA,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPF000600_Krou/GauthierRat,2024-08-02,Preliminary Phase - Pool F,VBV,296,No aplica,VBVMTEAM2FRA01,FRA,EIF,Team,0,POINTS,L,1,,,,,
VBVMTEAM2GPF000600_Boermans/de Groot,2024-08-02,Preliminary Phase - Pool F,VBV,296,No aplica,VBVMTEAM2NED01,NED,EIF,Team,2,POINTS,W,2,,,,,
VBVMTEAM2GPB000600_Mol/Sorum,2024-08-02,Preliminary Phase - Pool B,VBV,296,No aplica,VBVMTEAM2NOR01,NOR,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPB000600_van de Velde/Immers,2024-08-02,Preliminary Phase - Pool B,VBV,296,No aplica,VBVMTEAM2NED02,NED,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPE000600_Perusic/Schweiner,2024-08-02,Preliminary Phase - Pool E,VBV,296,No aplica,VBVMTEAM2CZE01,CZE,EIF,Team,0,POINTS,L,1,,,,,
VBVMTEAM2GPE000600_Evandro/Arthur,2024-08-02,Preliminary Phase - Pool E,VBV,296,No aplica,VBVMTEAM2BRA02,BRA,EIF,Team,2,POINTS,W,2,,,,,
VBVMTEAM2GPC000500_Ehlers/Wickler,2024-08-03,Preliminary Phase - Pool C,VBV,296,No aplica,VBVMTEAM2GER01,GER,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPC000500_Bryl/Losiak,2024-08-03,Preliminary Phase - Pool C,VBV,296,No aplica,VBVMTEAM2POL01,POL,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2GPC000600_Hodges/Schubert,2024-08-03,Preliminary Phase - Pool C,VBV,296,No aplica,VBVMTEAM2AUS01,AUS,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2GPC000600_Bassereau/Lyneel,2024-08-03,Preliminary Phase - Pool C,VBV,296,No aplica,VBVMTEAM2FRA02,FRA,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2LL000200_Schachter/Dearing,2024-08-03,Lucky loser round,VBV,296,No aplica,VBVMTEAM2CAN01,CAN,EIF,Team,0,IRM_POINTS,L,1,,,,,
VBVMTEAM2LL000200_M.Grimalt/E.Grimalt,2024-08-03,Lucky loser round,VBV,296,No aplica,VBVMTEAM2CHI01,CHI,EIF,Team,2,POINTS,W,2,,,,,
VBVMTEAM2LL000100_Hodges/Schubert,2024-08-03,Lucky loser round,VBV,296,No aplica,VBVMTEAM2AUS01,AUS,EIF,Team,0,POINTS,L,1,,,,,
VBVMTEAM2LL000100_Evans/Budinger,2024-08-03,Lucky loser round,VBV,296,No aplica,VBVMTEAM2USA02,USA,EIF,Team,2,POINTS,W,2,,,,,
VBVMTEAM28FNL000500_Ehlers/Wickler,2024-08-04,Round of 16,VBV,296,No aplica,VBVMTEAM2GER01,GER,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM28FNL000500_George/Andre,2024-08-04,Round of 16,VBV,296,No aplica,VBVMTEAM2BRA01,BRA,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM28FNL000600_Perusic/Schweiner,2024-08-04,Round of 16,VBV,296,No aplica,VBVMTEAM2CZE01,CZE,EIF,Team,0,POINTS,L,1,,,,,
VBVMTEAM28FNL000600_Boermans/de Groot,2024-08-04,Round of 16,VBV,296,No aplica,VBVMTEAM2NED01,NED,EIF,Team,2,POINTS,W,2,,,,,
VBVMTEAM28FNL000400_Ahman/Hellvig,2024-08-04,Round of 16,VBV,296,No aplica,VBVMTEAM2SWE01,SWE,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM28FNL000400_Diaz/Alayo,2024-08-04,Round of 16,VBV,296,No aplica,VBVMTEAM2CUB01,CUB,EIF,Team,1,POINTS,L,2,,,,,
VBVMTEAM28FNL000300_Evandro/Arthur,2024-08-04,Round of 16,VBV,296,No aplica,VBVMTEAM2BRA02,BRA,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM28FNL000300_van de Velde/Immers,2024-08-04,Round of 16,VBV,296,No aplica,VBVMTEAM2NED02,NED,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM28FNL000700_Bryl/Losiak,2024-08-05,Round of 16,VBV,296,No aplica,VBVMTEAM2POL01,POL,EIF,Team,0,POINTS,L,1,,,,,
VBVMTEAM28FNL000700_Herrera/Gavira,2024-08-05,Round of 16,VBV,296,No aplica,VBVMTEAM2ESP01,ESP,EIF,Team,2,POINTS,W,2,,,,,
VBVMTEAM28FNL000800_Evans/Budinger,2024-08-05,Round of 16,VBV,296,No aplica,VBVMTEAM2USA02,USA,EIF,Team,0,POINTS,L,1,,,,,
VBVMTEAM28FNL000800_Mol/Sorum,2024-08-05,Round of 16,VBV,296,No aplica,VBVMTEAM2NOR01,NOR,EIF,Team,2,POINTS,W,2,,,,,
VBVMTEAM28FNL000200_Partain/Benesh,2024-08-05,Round of 16,VBV,296,No aplica,VBVMTEAM2USA01,USA,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM28FNL000200_Cottafava/Nicolai,2024-08-05,Round of 16,VBV,296,No aplica,VBVMTEAM2ITA01,ITA,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM28FNL000100_Cherif/Ahmed,2024-08-05,Round of 16,VBV,296,No aplica,VBVMTEAM2QAT01,QAT,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM28FNL000100_M.Grimalt/E.Grimalt,2024-08-05,Round of 16,VBV,296,No aplica,VBVMTEAM2CHI01,CHI,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2QFNL000300_Ehlers/Wickler,2024-08-06,Quarterfinal,VBV,296,No aplica,VBVMTEAM2GER01,GER,EIF,Team,2,POINTS,W,1,,,,,
VBVMTEAM2QFNL000300_Boermans/de Groot,2024-08-06,Quarterfinal,VBV,296,No aplica,VBVMTEAM2NED01,NED,EIF,Team,0,POINTS,L,2,,,,,
VBVMTEAM2QFNL000200_Evandro/Arthur,2024-08-06,Quarterfinal,VBV,296,No aplica,VBVMTEAM2BRA02,BRA,EIF,Team,0,POINTS,L,1,,,,,
VBVMTEAM2QFNL000200_Ahman/Hellvig,2024-08-06,Quarterfinal,VBV,296,No aplica,VBVMTEAM2SWE01,SWE,EIF,Team,2,POINTS,W,2,,,,,
VBVMTEAM2QFNL000400_Herrera/Gavira,2024-08-07,Quarterfinal,VBV,296,No aplica,VBVMTEAM2ESP01,ESP,EIF,Team,0,POINTS,L,1,,,,,
